OBJECTID_1,Shape,OBJECTID,DEQ_NUMBER,SPRING_NAME,LATNAD83DD,LONGNAD83D,,,,OBJECTID,SITENO,SITENAME,CATEGORY,AGENCY,LATDD,LONGDD,
3,,15,102-00111,FRALEY SPRINGS #2,37.67131,-79.73717,,,,520,393920077284101,FR Bd   4,SP,USGS,39.65565239,-77.4777663,
4,,16,102-00112,FRALEY SPRINGS #3,37.67938,-79.74472,,,,521,393923077284301,FR Bd   3,SP,USGS,39.6564857,-77.4783218,
2,,14,102-00110,FRALEY SPRINGS #1,37.68088,-79.7434,,,,522,393928077572201,WA Bf   2,SP,USGS,39.657873,-77.9558322,
759,,1058,181-00304,SCHMITZ SPRING #2,37.68429883,-79.61642999,,,,523,393930080055701, Mng-0350S,SP,USGS,39.65841395,-80.0989578,
758,,1057,181-00303,SCHMITZ SPRING #1,37.68568767,-79.61893009,,,,524,393935079545001, Mng-0358S,SP,USGS,39.6598028,-79.9136716,
25,,38,102-00134,BLUE SPRING,37.68724069,-79.99752076,,,,526,393938077293401,FR Bd  72,SP,USGS,39.6606521,-77.4924888,
19,,32,102-00128,BOILING SPRING,37.68843241,-80.1015191,,,,527,393939077293801,FR Bd  73,SP,USGS,39.66092986,-77.4936,
18,,31,102-00127,BOILING SPRING ELEMENTARY SCHOOL SPRING,37.692075,-80.09505,,,,528,393940078371001,AL Bf   1,SP,USGS,39.66119967,-78.6191827,
791,,1094,181-00403,BLACK SPRING,37.69448878,-79.60719902,,,,529,393941076533301,CL Bf 187,SP,USGS,39.6614911,-76.8922006,
1164,,912,162-00313,BUGLEY SPRING,37.699587,-78.72585,,,,525,393938076533501,CL Bf 183,SP,USGS,39.66315778,-76.8908117,
1136,,697,142-00618,BROCKS SPRING,37.705422,-77.45915,,,,530,393952077353201,WA Bj   2,SP,USGS,39.6648183,-77.5916575,
1310,,1034,181-00060,HALLS SPRING - CITY OF BUENA VISTA,37.706375,-79.378336,,,,531,393955080124001, Mng-0384S,SP,USGS,39.6653578,-80.2109069,
20,,33,102-00129,THOMAS SPRING,37.70982049,-80.15645845,,,,532,394003077423801,WA Ai  20,SP,USGS,39.66759565,-77.7102709,
768,,1067,181-00369,CEMETERY SPRING,37.71309161,-79.4564323,,,,533,394004077284001,FR Ad   1,SP,USGS,39.66787426,-77.4774886,
771,,1070,181-00377,FRUIT HILL FARM-SPRING #1,37.71375587,-79.44579676,,,,535,394023077324201,WA Ak  45,SP,USGS,39.6731515,-77.5447122,
770,,1069,181-00374,LAWRENCE SNIDER-SPRING,37.71514518,-79.47246202,,,,534,394023076401001,BA Ac 152,SP,USGS,39.6731596,-76.6691379,
757,,1056,181-00302,AYERS SPRING,37.71527444,-79.57888373,,,,536,394026076401601,BA Ac 150,SP,USGS,39.67399295,-76.67080459,
772,,1071,181-00378,FRUIT HILL FARM-SPRING #2,37.71569992,-79.44635172,,,,537,394037078415301,AL Ae   8,SP,USGS,39.67703199,-78.6977951,
14,,27,102-00123,FRIDLEY SPRING #3,37.71639292,-79.91549689,,,,538,394040077341901,WA Ak   3,SP,USGS,39.67787355,-77.5716572,
1,,13,102-00035,FRIDLEY - ROARING RUN SPRING,37.71648971,-79.91676407,,,,540,394043079530601, Mng-0411S,SP,USGS,39.678691,-79.8847808,
13,,26,102-00122,FRIDLEY SPRING #2,37.71649547,-79.91636651,,,,539,394043077280801,FR Ad  36,SP,USGS,39.67870738,-77.4685997,
12,,25,102-00121,FRIDLEY HOUSE SPRING,37.71694812,-79.9154523,,,,541,394045077290401,FR Ad  44,SP,USGS,39.67926275,-77.48415559,
769,,1068,181-00370,GLENN SPRING,37.717367,-79.45051858,,,,542,394059078114201, Mrg-0064(Hancock Station Spring),SP,USGS,39.68314777,-78.1947296,
756,,1055,181-00301,HUFFMAN SPRING,37.719854,-79.57754074,,,,543,394114077303801,WA Ak   6,SP,USGS,39.68731787,-77.5102673,
765,,1064,181-00310,LEECH SPRING,37.72172634,-79.60745345,,,,544,394117078343101,AL Ag  15,SP,USGS,39.6881438,-78.5764046,
1158,,902,162-00176,GEORGE WELLS (SPRING),37.72352519,-78.86033985,,,,545,394127077303301,WA Ak   7,SP,USGS,39.69092888,-77.5088784,
1159,,903,162-00177,SPRING,37.72410821,-78.86292377,,,,546,394153076325701,HA Aa   9,SP,USGS,39.6981598,-76.547189,
1312,,1039,181-00195,MODINE MANUFACTURING-SPRING,37.72708824,-79.36024289,,,,547,394217079121801,GA Ad  17,SP,USGS,39.7048042,-79.2047536,
1311,,1036,181-00149,REEVES BROS-SPRINGS,37.7277122,-79.35968069,,,,548,394223078182101,WA Ab   3,SP,USGS,39.7064792,-78.3055665,
767,,1066,181-00312,BUFFALO SPRINGS,37.7290203,-79.60059711,,,,549,394227077515401,WA Ag   2,SP,USGS,39.7075945,-77.8647191,
1161,,905,162-00179,SPRING,37.73038619,-78.85625685,,,,550,394307076510201,CL Af   8,SP,USGS,39.7187134,-76.85025469,
1160,,904,162-00178,SPRING,37.73149722,-78.85950674,,,,552,394311078403001,AL Ae  35,SP,USGS,39.7192534,-78.675295,
1162,,906,162-00180,SPRING,37.73233019,-78.85611782,,,,551,394310078124301,WA Ac  47,SP,USGS,39.7195355,-78.2116752,
1167,,917,162-00318,RUTHERFORD SPRING 2,37.73336689,-78.79443122,,,,553,394321077062901,AD   SP1,SP,USGS,39.7225995,-77.1077609,
1166,,916,162-00317,RUTHERFORD SPRING 1,37.73430559,-78.79418495,,,,554,394337079025301,SO SP    9,SP,USGS,39.72702806,-79.0478043,
1275,,909,162-00230,GORDON'S SPRING,37.7456924,-78.98303103,,,,555,394345080043601,GRSP1010,SP,USGS,39.7292456,-80.076454,
762,,1061,181-00307,MCCORKLE SPRING,37.75138343,-79.55546546,,,,556,394352079173801,SO SP   14,SP,USGS,39.73119057,-79.2936447,
1197,,42,104-00194,UNKNOWN,37.75294,-79.25235,,,,557,394353079173501,SO SP   15,SP,USGS,39.7314683,-79.2928113,
1198,,43,104-00195,UNKNOWN,37.757535,-79.25115,,,,558,394357079173201,SO SP   16,SP,USGS,39.73257939,-79.2919779,
1314,,1087,181-00396,UNKNOWN,37.76639944,-79.30904778,,,,559,394358079172701,SO SP   17,SP,USGS,39.73285717,-79.290589,
1196,,41,104-00193,UNKNOWN,37.76649,-79.26502,,,,560,394359079172101,SO SP   18,SP,USGS,39.73313495,-79.2889223,
1165,,915,162-00316,ELLIOT SPRING,37.77004742,-78.78695346,,,,561,394415080444701, Mal-0131S,SP,USGS,39.73757798,-80.746201,
764,,1063,181-00309,COLEMAN SPRING,37.77307297,-79.57379981,,,,562,394451080123801,GRSP1523,SP,USGS,39.7475781,-80.21034758,
788,,1089,181-00398,COE SPRING #2,37.77331919,-79.47012656,,,,563,394527080193101,GRSP2000,SP,USGS,39.75757919,-80.3250727,
787,,1088,181-00397,COE SPRING #1,37.77374559,-79.47024458,,,,564,394552080313901, Mal-0135S,SP,USGS,39.76452614,-80.5273,
16,,29,102-00125,POUNDING MILL SPRING - ALLEGHANY COUNTY,37.773814,-79.96375,,,,565,394554080005101,GR SP250,SP,USGS,39.7650783,-80.0139501,
1163,,907,162-00187,SCHUYLER SAN DIST-SPRING,37.7759686,-78.7408156,,,,566,394620076401001,YO  SP23,SP,USGS,39.772325,-76.669137,
773,,1073,181-00382,UNNAMED,37.78722556,-79.45778333,,,,567,394621076400901,YO  SP24,SP,USGS,39.77260278,-76.6688592,
792,,1095,181-00404,UNNAMED SPRING AT COLLIERSTOWN,37.78776984,-79.58996537,,,,568,394659080292501,GRSP2305,SP,USGS,39.783137,-80.4900756,
26,,39,102-00135,BIG SPRING AT LOWMOOR,37.78963124,-79.87513859,,,,569,394725080463901, Mal-0141S,SP,USGS,39.7903544,-80.777312,
1154,,809,154-00217,G.F. DUNN-SPRING,37.79152293,-77.83250567,,,,570,394740079130901,SO SP    7,SP,USGS,39.79452324,-79.2189198,
738,,1035,181-00062,CONNER SPRING - CITY OF LEXINGTON,37.791812,-79.479682,,,,571,394827079583601,GR SP599,SP,USGS,39.8075774,-79.976447,
6,,18,102-00114,FORE MOUNTAIN SPRING #2,37.79231,-79.91128,,,,572,394830080422701, Mal-0146S,SP,USGS,39.80841077,-80.7073081,
763,,1062,181-00308,SEAHORN SPRING,37.79260699,-79.59253437,,,,574,394859079355501,FA  SP11,SP,USGS,39.811125,-79.5940806,
5,,17,102-00113,FORE MOUNTAIN SPRING #1,37.79277,-79.91111,,,,573,394848080341101, Mal-0149S,SP,USGS,39.8134129,-80.569523,
1106,,4,101-00788,UNIROYAL-SPRING,37.79624605,-78.50110138,,,,575,394903080394301, Mal-0151S,SP,USGS,39.81757799,-80.66175,
777,,1077,181-00386,UNKNOWN,37.79850111,-79.31335583,,,,576,395011077314301,FR   SP7,SP,USGS,39.8364816,-77.5283227,
15,,28,102-00124,LITHIA SPRING - PARKER HANNIFIN CORP IRON GATE PLANT,37.79853169,-79.78816442,,,,577,395014075530201,CH  SP44,SP,USGS,39.8373304,-75.8835549,
774,,1074,181-00383,CAVE SPRING,37.80276389,-79.45310278,,,,578,395015077315501,FR   SP8,SP,USGS,39.83759269,-77.5316561,
786,,1086,181-00395,UNKNOWN,37.80602,-79.28306,,,,580,395021077513201,FR  SP22,SP,USGS,39.8392586,-77.858608,
766,,1065,181-00311,SAMPSON SPRING,37.81540782,-79.61115419,,,,579,395021075402901,CH   SP2,SP,USGS,39.8392771,-75.67437819,
1278,,913,162-00314,TWIN SPRINGS,37.82331156,-79.15533428,,,,581,395036078020501,FU   SP1,SP,USGS,39.843424,-78.03444698,
1157,,901,162-00168,POWELL MACHINERY-SPRING,37.82569121,-78.74364807,,,,582,395038078392801,BD  SP15,SP,USGS,39.84397305,-78.657518,
17,,30,102-00126,COMERS SPRING,37.836653,-80.123183,,,,583,395056080344101, Mal-0157S,SP,USGS,39.84896739,-80.57785578,
1313,,1072,181-00381,STILLHOUSE,37.84096886,-79.15808537,75,,,584,395119079185401,SO SP  153,SP,USGS,39.8508333,-79.3127778,
1274,,908,162-00189,MONTEBELLO FISH HATCHERY SPRING - SEAMAN SPRING,37.842363,-79.131389,,,,585,395125077240101,AD   SP4,SP,USGS,39.857038,-77.3999869,
778,,1078,181-00387,UNKNOWN,37.84262611,-79.37359806,,,,586,395129075442101,CH   SP4,SP,USGS,39.85816508,-75.73882788,
783,,1083,181-00392,UNKNOWN,37.84292,-79.25895,,,,588,395200077564501,FR   SP9,SP,USGS,39.86675757,-77.9455552,
779,,1079,181-00388,UNKNOWN,37.84322,-79.37427,,,,587,395200075501801,CH  SP43,SP,USGS,39.8667748,-75.8379987,
739,,1037,181-00150,B. F. DURHAM (SPRING),37.84489976,-79.40612985,,,,589,395226076205001,LN  SP71,SP,USGS,39.8739903,-76.3469045,
782,,1082,181-00391,UNKNOWN,37.84536139,-79.27603083,,,,590,395239080230301,GRSP1798-1,SP,USGS,39.87757716,-80.383959,
780,,1080,181-00389,UNKNOWN,37.84573472,-79.37118806,,,,591,395304076204901,LN  SP63,SP,USGS,39.8845456,-76.3466268,
781,,1081,181-00390,UNKNOWN,37.84709556,-79.27362056,,,,592,395312078301301,BD  SP18,SP,USGS,39.88675059,-78.5033504,
784,,1084,181-00393,UNKNOWN,37.84805111,-79.26273167,,,,593,395316078301801,BD  SP17,SP,USGS,39.88786167,-78.50473928,
740,,1038,181-00172,BIG SPRING AT KERRS CREEK,37.84818616,-79.47698401,76,,,594,395328077231601,AD   SP3,SP,USGS,39.8912043,-77.3874863,
785,,1085,181-00394,UNKNOWN,37.85019,-79.26385,,,,595,395333080044501,GR SP413,SP,USGS,39.89257559,-80.0789482,
749,,1048,181-00294,MCKENDREE SPRING,37.85256389,-79.36465528,,,,596,395354079184301,SO SP  151,SP,USGS,39.8983333,-79.3119444,
1276,,910,162-00278,NPS - WHETSTONE RIDGE SPRING,37.86763543,-79.14836288,77,,,597,395400079392701,FA   SP3,SP,USGS,39.90007574,-79.65726439,
8,,20,102-00116,FALLING SPRINGS,37.86932945,-79.93363616,,,,598,395402080402701, Mal-0168S,SP,USGS,39.90063154,-80.6739707,
789,,1090,181-00399,MYERS TRAIL HOME PARK SPRING,37.869444,-79.544722,,,,599,395406079220201,SO SP  150,SP,USGS,39.90166667,-79.3675,
24,,37,102-00133,UNNAMED SPRING ON DRY BRANCH,37.87741115,-80.00529341,,,,600,395412077360201,FR   SP2,SP,USGS,39.90342506,-77.6002678,
755,,1054,181-00300,SPRING SOUTHEAST OF ROCKBRIDGE BATHS,37.88013131,-79.38031464,,,,601,395414076425301,YO  SP22,SP,USGS,39.9039886,-76.7144129,
1211,,124,107-01479,LOVE GAP MAINTENANCE FACILITY SPRING,37.88636939,-79.00432135,78,,,602,395415077513301,FR  SP10,SP,USGS,39.9042573,-77.8588858,
745,,1044,181-00272,RICHARD T. MAASS SPRING,37.89236806,-79.31524292,,,,603,395417077355801,FR   SP3,SP,USGS,39.9048139,-77.5991566,
1279,,914,162-00315,ROBERT OAKS SOPHIA SHARP SPRING,37.89289981,-78.95500012,,,,604,395420077284001,FR   SP6,SP,USGS,39.90564769,-77.4774874,
744,,1043,181-00271,DOUGLAS OREBAUGH SPRING,37.89634389,-79.30899917,,,,605,395422076171501,LN  SP64,SP,USGS,39.90621197,-76.28718058,
746,,1045,181-00273,REID PUTNEY SPRING,37.8974925,-79.31019389,,,,606,395425080465401, Mal-0172S,SP,USGS,39.90701906,-80.7814764,
283,,334,108-00162,SAND SPRINGS,37.89760635,-79.8497451,,,,607,395428080380801, Mal-0173S,SP,USGS,39.90785405,-80.63535729,
794,,1097,181-00406,WARM SPRING - ROCKBRIDGE BATHS,37.89837956,-79.40810961,,,,608,395451078534501,SO SP   19,SP,USGS,39.91424796,-78.8955785,
754,,1053,181-00299,HAYS CREEK SPRING,37.89901965,-79.40503782,,,,609,395453078533801,SO SP   20,SP,USGS,39.9148035,-78.893634,
793,,1096,181-00405,LITHIA SPRING,37.89919072,-79.40726014,,,,610,395504076094301,LN  SP68,SP,USGS,39.9178799,-76.1616213,
776,,1076,181-00385,UNNAMED SPRING,37.89938306,-79.2588025,,,,611,395505075101701,         SHUNK ST. STATION SUMP,SP,USGS,39.9181685,-75.1710116,
10,,22,102-00118,KELLEY SPRING,37.90361611,-79.97807333,,,,612,395507075362301,CH  SP24,SP,USGS,39.9187206,-75.6060426,
743,,1042,181-00265,SONORA BOGERT SPRING,37.90645056,-79.29135028,,,,613,395521077275001,AD   SP5,SP,USGS,39.922592,-77.46359809,
1107,,5,101-00793,REDLAND FARM SPRING 1,37.906802,-78.534987,,,,614,395537076174901,LN  SP62,SP,USGS,39.9270448,-76.2966254,
742,,1041,181-00264,FRANCIS HOCKMAN SPRING,37.90742444,-79.29636889,,,,615,395550075100701,         TASKER-MORRIS STS SUMP,SP,USGS,39.93066847,-75.1682337,
1135,,547,132-00171,G A BOWLES (SPRING),37.90874327,-78.12567501,,,,616,395558080333601, Mal-0178S,SP,USGS,39.9328542,-80.5597968,
775,,1075,181-00384,UNNAMED SPRING,37.90898083,-79.29431222,,,,617,395642075403801,CH  SP71,SP,USGS,39.94505556,-75.6771944,
229,,287,108-00085,VA HOT SPGS-W H SMITH SPRING,37.91292989,-79.87994605,,,,618,395702076155701,LN  SP70,SP,USGS,39.95065547,-76.2655135,
1108,,6,101-00794,REDLAND FARM SPRING #2,37.91430261,-78.52970978,,,,619,395726080404001, Mal-0181S,SP,USGS,39.95729694,-80.67758059,
7,,19,102-00115,JOHNSON SPRING NEAR HOT SPRINGS,37.91568037,-79.97255767,,,,620,395733080383701, Mal-0182S,SP,USGS,39.95924165,-80.6434119,
1239,,262,107-01634,HANGER SPRING,37.91657607,-78.98293333,,,,621,395750078362901,BD   SP9,SP,USGS,39.96397067,-78.6077964,
228,,286,108-00084,VA HOT SPGS-GEORGE SMITH SP,37.92126278,-79.8671685,,,,622,395756075485301,CH  SP65,SP,USGS,39.96559444,-75.81470278,
741,,1040,181-00197,WILLOW LAKE CAMPGROUND-SPRING,37.92182786,-79.23559499,,,,623,395807075450201,CH  SP70,SP,USGS,39.96852778,-75.7504722,
1238,,261,107-01633,BROOKS SPRING,37.92189325,-78.98556824,,,,624,395848076154901,LN  SP65,SP,USGS,39.98009927,-76.2632914,
1210,,123,107-01478,HICKORY SPRING,37.92398846,-78.96584553,79,,,625,395915079155901,SO SP  152,SP,USGS,39.9875,-79.26638889,
1109,,7,101-00795,REDLAND FARM SPRING #3,37.92402574,-78.53359851,,,,626,395919079173101,SO SP  149,SP,USGS,39.9886111,-79.2919444,
227,,285,108-00083,VA HOT SPGS-CHAPLIN SPRING #4,37.92515182,-79.86744644,,,,627,395921080400601, Mal-0189S,SP,USGS,39.98924077,-80.66813479,
243,,301,108-00128,BUBBLING SPRING,37.92662911,-79.62457057,,,,628,395925076153801,LN  SP17,SP,USGS,39.9903768,-76.2602358,
244,,302,108-00129,UNNAMED SINKING SPRING,37.92686586,-79.62478513,,,,629,395936080044301,GR SP319,SP,USGS,39.9934069,-80.078389,
226,,284,108-00082,VA HOT SPGS-CHAPLIN SPRING #3,37.92709586,-79.86939134,,,,630,395944077054001,AD   SP2,SP,USGS,39.99564994,-77.0941467,
1237,,260,107-01632,JOAN QUILLEN SPRING,37.92758822,-78.9778231,,,,631,395945076151501,LN  SP76,SP,USGS,39.99593227,-76.2538468,
225,,283,108-00081,VA HOT SPGS-CHAPLIN SPRING #2,37.92792989,-79.87050228,,,,632,395946078302401,BD   SP6,SP,USGS,39.99619246,-78.506407,
224,,282,108-00080,VA HOT SPGS-CHAPLIN SPRING #1,37.92819838,-79.87058727,,,,634,395953076155526,LN  SP72,SP,USGS,39.9981544,-76.2649583,
100,,133,107-01490,MARL CREEK SPRING,37.92906201,-79.21043539,,,,633,395953076155401,LN  SP73,SP,USGS,39.9981544,-76.2646805,
103,,136,107-01493,MARL CREEK SPRING #2,37.929145,-79.21084278,,,,635,400024079011701,SO SP    1,SP,USGS,40.00674518,-79.0211372,
1236,,259,107-01631,PRESTON HOWERY SPRING,37.93057575,-78.97545028,,,,636,400053079185901,FA   SP9,SP,USGS,40.0147222,-79.31638889,
101,,134,107-01491,CYRUS MCCORMICK POND SPRING,37.93162287,-79.21402073,,,,637,400104080364701, Mal-0198S,SP,USGS,40.01785176,-80.6128535,
1234,,257,107-01629,STEVE HOWERY SPRING 1 (TRACT:  07-058-E064),37.93367678,-78.97283944,,,,638,400116080404201, Mal-0200S,SP,USGS,40.01840688,-80.678135,
223,,281,108-00079,VA HOT SPGS-KARNES SPRG (4-6),37.9343178,-79.85994666,,,,639,400128078444201,BD   SP1,SP,USGS,40.02452467,-78.7447423,
1235,,258,107-01630,STEVE HOWERY SPRING 2 (TRACT:  07-058-E064),37.93487104,-78.96934556,,,,640,400129076090001,LN  SP69,SP,USGS,40.02482184,-76.1496767,
217,,275,108-00064,VA HOT SPGS-KARNES SPRG (1-3),37.93487382,-79.86133559,,,,641,400130078262901,BD   SP3,SP,USGS,40.02508138,-78.4411276,
215,,273,108-00058,VA HOT SPGS-MCALLISTER SPRING,37.93598483,-79.86078061,,,,642,400149079191401,FA  SP10,SP,USGS,40.0297222,-79.3194444,
1233,,256,107-01628,STEVE HOWERY SPRING 1 (TRACT:  07-058-E062),37.93611503,-78.9690768,,,,643,400152080172101,WS  SP94,SP,USGS,40.0311839,-80.2889522,
214,,272,108-00055,VA HOT SPGS-DUFF MEADOW SPRING,37.93737384,-79.8605026,,,,644,400157075364001,CH  SP42,SP,USGS,40.0326065,-75.6107639,
751,,1050,181-00296,LOTHERY SPRING,37.93817722,-79.30286083,,,,646,400201079163501,SO SP   12,SP,USGS,40.03368586,-79.2761436,
1277,,911,162-00312,LAUREL GAP SPRING,37.93927641,-78.93246257,,,,645,400201078394901,BD  SP10,SP,USGS,40.0336914,-78.6633526,
1231,,254,107-01626,MERIDITH BAKER SPRING 1,37.94190012,-78.9647615,,,,647,400204079182801,FA   SP8,SP,USGS,40.034519,-79.3075332,
1232,,255,107-01627,MERIDITH BAKER SPRING 3,37.94227132,-78.96448358,,,,648,400212075335001,CH  SP48,SP,USGS,40.0367735,-75.5635377,
213,,271,108-00054,VA HOT SPGS-CL SMITH SPRING,37.94237387,-79.85939159,,,,649,400214079180501,FA   SP7,SP,USGS,40.03729678,-79.3011442,
9,,21,102-00117,SERPENT SPRING,37.94356167,-79.94368306,,,,650,400248075320001,CH  SP49,SP,USGS,40.0467735,-75.5329787,
1208,,91,107-00786,HUMPBACK ROCKS PICNIC AREA-SOUTH SPRING,37.94456255,-78.92521874,,,,651,400258079154801,SO SP  154,SP,USGS,40.04944444,-79.2633333,
211,,269,108-00048,BIG SPRING - MILLBORO WATER ASSOCIATION,37.9453206,-79.60798874,,,,652,400302079155201,SO SP    8,SP,USGS,40.0506301,-79.26419899,
1207,,90,107-00783,HUMPBACK ROCKS PICNIC AREA-NORTH SPRING,37.94594098,-78.92119629,,,,653,400314080052701,WS  SP95,SP,USGS,40.0539616,-80.0906112,
748,,1047,181-00293,SPRING NORTHWEST OF GOSHEN PASS,37.94747896,-79.46281902,,,,654,400317078214701,BD  SP1D,SP,USGS,40.05480375,-78.3627924,
1230,,253,107-01625,PATTERSON DAVID SPRING,37.9481474,-78.95831619,,,,655,400324078434601,BD   SP2,SP,USGS,40.0567464,-78.7291866,
108,,142,107-01499,OLD PROVIDENCE SPRING,37.95041139,-79.23563,,,,656,400325075352501,CH   SP6,SP,USGS,40.0570502,-75.5899262,
1105,,3,101-00777,MILLER SCHOOL-SPRING #2,37.95069265,-78.714426,,,,657,400331079550501,WS  SP72,SP,USGS,40.0586845,-79.9178262,
73,,100,107-00909,WEEKS SANDBANK SPRING,37.95096785,-79.1436406,,,,658,400339079115001,SO SP 155,SP,USGS,40.0608333,-79.1972222,
78,,106,107-00915,YOWEL SPRING,37.95105083,-79.20122889,,,,659,400351079143201,SO SP   11,SP,USGS,40.06424125,-79.2419763,
1223,,239,107-01611,CASCADING ROADSIDE SPRING BLUE RIDGE PARKWAY MM 7.5,37.95143088,-78.9112426,,,,660,400352079141801,SO SP   10,SP,USGS,40.06451908,-79.2380873,
196,,237,107-01609,COLD SPRING,37.95300312,-79.11311672,,,,661,400412079152501,SO SP    6,SP,USGS,40.07007435,-79.2566989,
1104,,2,101-00771,M Y SUTHERLAND - SPRING,37.95352653,-78.66637161,,,,662,400418076041401,LN  SP67,SP,USGS,40.0717656,-76.07022779,
256,,314,108-00141,NEW SPRING,37.95355139,-79.93322556,,,,663,400448075403101,CH  SP23,SP,USGS,40.0801035,-75.6749296,
255,,313,108-00140,COLD SPRING,37.95443139,-79.93114,,,,664,400456076041201,LN  SP66,SP,USGS,40.08232075,-76.0696717,
221,,279,108-00077,VA. HOT SPRINGS-CASCADES SPRING,37.95645128,-79.86472089,,,,665,400501075290901,CH  SP41,SP,USGS,40.0837175,-75.48547139,
220,,278,108-00076,INGALL'S FIELD (SPRINGS) - AIRPORT SPRING,37.95726889,-79.830679,,,,666,400543076295801,LN  SP12,SP,USGS,40.09537389,-76.4991328,
281,,332,108-00160,MCCALLISTER SPRINGS - THE HOMESTEAD WATER COMPANY,37.957319,-79.863761,,,,667,400549075300701,CH  SP16,SP,USGS,40.09705016,-75.50158208,
77,,105,107-00914,SPRING WEST OF LOFTON,37.95791149,-79.17447495,,,,668,400603077184001,CU  SP26,SP,USGS,40.10092296,-77.3108172,
254,,312,108-00139,CEDAR CREEK SPRING,37.95909389,-79.92850278,,,,669,400604077183701,CU  SP13,SP,USGS,40.1012007,-77.30998389,
259,,317,108-00144,SEEPAGE SPRING AT HEALING SPRING,37.96170321,-79.86408091,,,,671,400605077183501,CU  SP14,SP,USGS,40.1014785,-77.3094283,
258,,316,108-00143,HEALING SPRING,37.96208365,-79.86345733,,,,670,400605076335801,LN  SP14,SP,USGS,40.10148448,-76.5658,
219,,277,108-00075,VA. HOT SPRINGS-LOWER CASCADES,37.96459631,-79.87855655,,,,672,400606077183501,CU  SP10,SP,USGS,40.10175628,-77.3094283,
1103,,1,101-00010,MILLER SCHOOL SPRING #1,37.96635985,-78.71878671,,,,673,400607077183701,HUNTSDALE HATCHERY AT SOURCE CONVERGENCE OF SPRING,SP,USGS,40.10201667,-77.3104333,
257,,315,108-00142,NIMROD HALL SPRING,37.9679625,-79.67752972,,,,674,400609077184501,CU   SP9,SP,USGS,40.10258958,-77.3122061,
1129,,421,116-00436,UNNAMED IN DITCH S OF POLECAT CREEK,37.96874896,-77.53915037,80,,,675,400611077183601,CU  SP12,SP,USGS,40.1031451,-77.3097061,
1227,,243,107-01615,UNNAMED SPRING #4 AT HUMPBACK ROCKS VISITOR CENTER,37.96885462,-78.89875486,,,,676,400626077571501,FU   SP3,SP,USGS,40.10730658,-77.953889,
1226,,242,107-01614,UNNAMED SPRING #3 AT HUMPBACK ROCKS VISITOR CENTER,37.96950049,-78.89793068,,,,677,400637076432201,YO  SP14,SP,USGS,40.11037219,-76.722468,
1128,,420,116-00435,UNNAMED AT HEAD OF FLOW IN ROADSIDE DITC,37.96958224,-77.53553912,81,,,678,400708075503501,CH  SP18,SP,USGS,40.1189881,-75.8427133,
1212,,126,107-01481,HUMPBACK ROCKS HOMESTEAD SPRING,37.97028972,-78.89821734,82,,,679,400739078355101,BD  SP19,SP,USGS,40.1275789,-78.5972403,
1225,,241,107-01613,UNNAMED SPRING #2 AT HUMPBACK ROCKS VISITOR CENTER,37.97246116,-78.89945731,,,,681,400744077242901,CU  SP22,SP,USGS,40.12897745,-77.407763,
1224,,240,107-01612,UNNAMED SPRING #1 AT HUMPBACK ROCKS VISITOR CENTER,37.97331641,-78.89898664,,,,680,400744075583901,LN  SP58,SP,USGS,40.1289863,-75.9771653,
752,,1051,181-00297,WOODWARD SPRING,37.97790865,-79.31447978,,,,1,01569460,"Big Spring Creek at Big Spring, PA",SP,USGS,40.129533,-77.4072075,
750,,1049,181-00295,SPRING SOUTH OF NEWPORT,37.9826309,-79.30697954,,,,682,400755076364101,LN  SP36-1,SP,USGS,40.132039,-76.6110785,
61,,86,107-00657,SPECK SPRING,37.99143214,-79.19747682,,,,683,400838078262801,BD  SP20,SP,USGS,40.14396816,-78.440849,
