OBJECTID,SITENO,SITENAME,CATEGORY,AGENCY,LONGDD,LATDD,SITEURL,Flow,Concentration,Load
496,3.93601E+14,HA Bf  18,SP,USGS,-76.1313406,39.6003879,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393601076075401,,,
497,3.93605E+14,WA Bj   7,SP,USGS,-77.6149906,39.60176429,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393605077365401,,,
498,3.93623E+14,FR Bd  54,SP,USGS,-77.4330425,39.6064874,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393623077260001,,,
499,3.93639E+14,BA Bb 150,SP,USGS,-76.80136488,39.61093705,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393639076480601,,,
500,3.93708E+14,BA Be  37,SP,USGS,-76.5816349,39.61899388,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393708076345501,,,
501,3.93734E+14, Mrg-0042(Berkeley SP2-Lady's Spring),SP,USGS,-78.2291744,39.62620435,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393734078134601,,,
502,3.93738E+14, Mrg-0079(Berkeley SP 1 Spring),SP,USGS,-78.2291744,39.6273154,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393738078134601,,,
503,3.93745E+14,WA Bf   3,SP,USGS,-77.939165,39.62926245,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393745077562201,,,
504,3.93757E+14,HA Bc  30,SP,USGS,-76.3999616,39.6326056,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393757076240101,,,
505,3.938E+14,HA Bc  31,SP,USGS,-76.3999616,39.63343896,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393800076240101,,,
506,3.93807E+14,WA Bi  35,SP,USGS,-77.7313822,39.63537404,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393807077435301,,,
507,3.9381E+14,CL Bf 142,SP,USGS,-76.8877561,39.6362135,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393810076531701,,,
508,3.93826E+14,WA Bk  29,SP,USGS,-77.5322116,39.6406525,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393826077315701,,,
509,3.93837E+14,WA Bk   4,SP,USGS,-77.5652678,39.64370785,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393837077335601,,,
510,3.93841E+14,BA Bc 264,SP,USGS,-76.718862,39.6448264,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393841076430901,,,
511,3.93849E+14,FR Bd 110,SP,USGS,-77.4891552,39.6470414,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393849077292201,,,
512,3.9385E+14,FR Bd 115,SP,USGS,-77.48859968,39.6473192,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393850077292001,,,
513,3.9385E+14,FR Bd 108,SP,USGS,-77.489433,39.6473192,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393850077292301,,,
514,3.93853E+14,FR Bd 107,SP,USGS,-77.4797106,39.64815259,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393853077284801,,,
515,3.93857E+14, Pre-0147(Spring near Brandonville),SP,USGS,-79.5769902,39.64924829,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393857079343801,,,
516,3.93859E+14,FR Bd  39,SP,USGS,-77.489433,39.6498191,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393859077292301,,,
517,3.93907E+14,GA Bc  24,SP,USGS,-79.3003134,39.65202818,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393907079180201,,,
518,3.93915E+14,FR Bd 106,SP,USGS,-77.47693289,39.65426355,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393915077283801,,,
519,3.93918E+14,WA Bk   3,SP,USGS,-77.5558233,39.65509646,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393918077332201,,,
520,3.9392E+14,FR Bd   4,SP,USGS,-77.4777663,39.65565239,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393920077284101,,,
521,3.93923E+14,FR Bd   3,SP,USGS,-77.4783218,39.6564857,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393923077284301,,,
522,3.93928E+14,WA Bf   2,SP,USGS,-77.9558322,39.657873,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393928077572201,,,
523,3.9393E+14, Mng-0350S,SP,USGS,-80.0989578,39.65841395,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393930080055701,,,
524,3.93935E+14, Mng-0358S,SP,USGS,-79.9136716,39.6598028,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393935079545001,,,
525,3.93938E+14,CL Bf 183,SP,USGS,-76.8908117,39.66315778,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393938076533501,,,
526,3.93938E+14,FR Bd  72,SP,USGS,-77.4924888,39.6606521,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393938077293401,,,
527,3.93939E+14,FR Bd  73,SP,USGS,-77.4936,39.66092986,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393939077293801,,,
528,3.9394E+14,AL Bf   1,SP,USGS,-78.6191827,39.66119967,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393940078371001,,,
529,3.93941E+14,CL Bf 187,SP,USGS,-76.8922006,39.6614911,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393941076533301,,,
530,3.93952E+14,WA Bj   2,SP,USGS,-77.5916575,39.6648183,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393952077353201,,,
531,3.93955E+14, Mng-0384S,SP,USGS,-80.2109069,39.6653578,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393955080124001,,,
532,3.94003E+14,WA Ai  20,SP,USGS,-77.7102709,39.66759565,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=394003077423801,,,
533,3.94004E+14,FR Ad   1,SP,USGS,-77.4774886,39.66787426,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=394004077284001,,,
534,3.94023E+14,BA Ac 152,SP,USGS,-76.6691379,39.6731596,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=394023076401001,,,
535,3.94023E+14,WA Ak  45,SP,USGS,-77.5447122,39.6731515,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=394023077324201,,,
536,3.94026E+14,BA Ac 150,SP,USGS,-76.67080459,39.67399295,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=394026076401601,,,
537,3.94037E+14,AL Ae   8,SP,USGS,-78.6977951,39.67703199,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=394037078415301,,,
538,3.9404E+14,WA Ak   3,SP,USGS,-77.5716572,39.67787355,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=394040077341901,,,
539,3.94043E+14,FR Ad  36,SP,USGS,-77.4685997,39.67870738,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=394043077280801,,,
540,3.94043E+14, Mng-0411S,SP,USGS,-79.8847808,39.678691,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=394043079530601,,,
541,3.94045E+14,FR Ad  44,SP,USGS,-77.48415559,39.67926275,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=394045077290401,,,
542,3.94059E+14, Mrg-0064(Hancock Station Spring),SP,USGS,-78.1947296,39.68314777,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=394059078114201,,,
543,3.94114E+14,WA Ak   6,SP,USGS,-77.5102673,39.68731787,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=394114077303801,,,
544,3.94117E+14,AL Ag  15,SP,USGS,-78.5764046,39.6881438,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=394117078343101,,,
545,3.94127E+14,WA Ak   7,SP,USGS,-77.5088784,39.69092888,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=394127077303301,,,
546,3.94153E+14,HA Aa   9,SP,USGS,-76.547189,39.6981598,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=394153076325701,,,
547,3.94217E+14,GA Ad  17,SP,USGS,-79.2047536,39.7048042,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=394217079121801,,,
548,3.94223E+14,WA Ab   3,SP,USGS,-78.3055665,39.7064792,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=394223078182101,,,
549,3.94227E+14,WA Ag   2,SP,USGS,-77.8647191,39.7075945,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=394227077515401,,,
550,3.94307E+14,CL Af   8,SP,USGS,-76.85025469,39.7187134,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=394307076510201,,,
551,3.9431E+14,WA Ac  47,SP,USGS,-78.2116752,39.7195355,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=394310078124301,,,
552,3.94311E+14,AL Ae  35,SP,USGS,-78.675295,39.7192534,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=394311078403001,,,
553,3.94321E+14,AD   SP1,SP,USGS,-77.1077609,39.7225995,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=394321077062901,,,
554,3.94337E+14,SO SP    9,SP,USGS,-79.0478043,39.72702806,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=394337079025301,,,
555,3.94345E+14,GRSP1010,SP,USGS,-80.076454,39.7292456,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=394345080043601,,,
556,3.94352E+14,SO SP   14,SP,USGS,-79.2936447,39.73119057,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=394352079173801,,,
557,3.94353E+14,SO SP   15,SP,USGS,-79.2928113,39.7314683,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=394353079173501,,,
558,3.94357E+14,SO SP   16,SP,USGS,-79.2919779,39.73257939,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=394357079173201,,,
559,3.94358E+14,SO SP   17,SP,USGS,-79.290589,39.73285717,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=394358079172701,,,
560,3.94359E+14,SO SP   18,SP,USGS,-79.2889223,39.73313495,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=394359079172101,,,
561,3.94415E+14, Mal-0131S,SP,USGS,-80.746201,39.73757798,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=394415080444701,,,
562,3.94451E+14,GRSP1523,SP,USGS,-80.21034758,39.7475781,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=394451080123801,,,
563,3.94527E+14,GRSP2000,SP,USGS,-80.3250727,39.75757919,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=394527080193101,,,
564,3.94552E+14, Mal-0135S,SP,USGS,-80.5273,39.76452614,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=394552080313901,,,
565,3.94554E+14,GR SP250,SP,USGS,-80.0139501,39.7650783,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=394554080005101,,,
566,3.9462E+14,YO  SP23,SP,USGS,-76.669137,39.772325,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=394620076401001,,,
567,3.94621E+14,YO  SP24,SP,USGS,-76.6688592,39.77260278,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=394621076400901,,,
568,3.94659E+14,GRSP2305,SP,USGS,-80.4900756,39.783137,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=394659080292501,,,
569,3.94725E+14, Mal-0141S,SP,USGS,-80.777312,39.7903544,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=394725080463901,,,
570,3.9474E+14,SO SP    7,SP,USGS,-79.2189198,39.79452324,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=394740079130901,,,
571,3.94827E+14,GR SP599,SP,USGS,-79.976447,39.8075774,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=394827079583601,,,
572,3.9483E+14, Mal-0146S,SP,USGS,-80.7073081,39.80841077,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=394830080422701,,,
573,3.94848E+14, Mal-0149S,SP,USGS,-80.569523,39.8134129,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=394848080341101,,,
574,3.94859E+14,FA  SP11,SP,USGS,-79.5940806,39.811125,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=394859079355501,,,
575,3.94903E+14, Mal-0151S,SP,USGS,-80.66175,39.81757799,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=394903080394301,,,
576,3.95011E+14,FR   SP7,SP,USGS,-77.5283227,39.8364816,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=395011077314301,,,
577,3.95014E+14,CH  SP44,SP,USGS,-75.8835549,39.8373304,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=395014075530201,,,
578,3.95015E+14,FR   SP8,SP,USGS,-77.5316561,39.83759269,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=395015077315501,,,
579,3.95021E+14,CH   SP2,SP,USGS,-75.67437819,39.8392771,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=395021075402901,,,
580,3.95021E+14,FR  SP22,SP,USGS,-77.858608,39.8392586,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=395021077513201,,,
581,3.95036E+14,FU   SP1,SP,USGS,-78.03444698,39.843424,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=395036078020501,,,
582,3.95038E+14,BD  SP15,SP,USGS,-78.657518,39.84397305,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=395038078392801,,,
583,3.95056E+14, Mal-0157S,SP,USGS,-80.57785578,39.84896739,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=395056080344101,,,
584,3.95119E+14,SO SP  153,SP,USGS,-79.3127778,39.8508333,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=395119079185401,,,
585,3.95125E+14,AD   SP4,SP,USGS,-77.3999869,39.857038,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=395125077240101,,,
586,3.95129E+14,CH   SP4,SP,USGS,-75.73882788,39.85816508,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=395129075442101,,,
587,3.952E+14,CH  SP43,SP,USGS,-75.8379987,39.8667748,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=395200075501801,,,
588,3.952E+14,FR   SP9,SP,USGS,-77.9455552,39.86675757,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=395200077564501,,,
589,3.95226E+14,LN  SP71,SP,USGS,-76.3469045,39.8739903,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=395226076205001,,,
590,3.95239E+14,GRSP1798-1,SP,USGS,-80.383959,39.87757716,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=395239080230301,,,
591,3.95304E+14,LN  SP63,SP,USGS,-76.3466268,39.8845456,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=395304076204901,,,
592,3.95312E+14,BD  SP18,SP,USGS,-78.5033504,39.88675059,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=395312078301301,,,
593,3.95316E+14,BD  SP17,SP,USGS,-78.50473928,39.88786167,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=395316078301801,,,
594,3.95328E+14,AD   SP3,SP,USGS,-77.3874863,39.8912043,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=395328077231601,,,
595,3.95333E+14,GR SP413,SP,USGS,-80.0789482,39.89257559,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=395333080044501,,,
596,3.95354E+14,SO SP  151,SP,USGS,-79.3119444,39.8983333,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=395354079184301,,,
597,3.954E+14,FA   SP3,SP,USGS,-79.65726439,39.90007574,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=395400079392701,,,
598,3.95402E+14, Mal-0168S,SP,USGS,-80.6739707,39.90063154,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=395402080402701,,,
599,3.95406E+14,SO SP  150,SP,USGS,-79.3675,39.90166667,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=395406079220201,,,
600,3.95412E+14,FR   SP2,SP,USGS,-77.6002678,39.90342506,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=395412077360201,,,
601,3.95414E+14,YO  SP22,SP,USGS,-76.7144129,39.9039886,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=395414076425301,,,
602,3.95415E+14,FR  SP10,SP,USGS,-77.8588858,39.9042573,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=395415077513301,,,
603,3.95417E+14,FR   SP3,SP,USGS,-77.5991566,39.9048139,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=395417077355801,,,
604,3.9542E+14,FR   SP6,SP,USGS,-77.4774874,39.90564769,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=395420077284001,,,
605,3.95422E+14,LN  SP64,SP,USGS,-76.28718058,39.90621197,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=395422076171501,,,
606,3.95425E+14, Mal-0172S,SP,USGS,-80.7814764,39.90701906,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=395425080465401,,,
607,3.95428E+14, Mal-0173S,SP,USGS,-80.63535729,39.90785405,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=395428080380801,,,
608,3.95451E+14,SO SP   19,SP,USGS,-78.8955785,39.91424796,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=395451078534501,,,
609,3.95453E+14,SO SP   20,SP,USGS,-78.893634,39.9148035,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=395453078533801,,,
610,3.95504E+14,LN  SP68,SP,USGS,-76.1616213,39.9178799,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=395504076094301,,,
611,3.95505E+14,         SHUNK ST. STATION SUMP,SP,USGS,-75.1710116,39.9181685,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=395505075101701,,,
612,3.95507E+14,CH  SP24,SP,USGS,-75.6060426,39.9187206,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=395507075362301,,,
613,3.95521E+14,AD   SP5,SP,USGS,-77.46359809,39.922592,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=395521077275001,,,
614,3.95537E+14,LN  SP62,SP,USGS,-76.2966254,39.9270448,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=395537076174901,,,
615,3.9555E+14,         TASKER-MORRIS STS SUMP,SP,USGS,-75.1682337,39.93066847,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=395550075100701,,,
616,3.95558E+14, Mal-0178S,SP,USGS,-80.5597968,39.9328542,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=395558080333601,,,
617,3.95642E+14,CH  SP71,SP,USGS,-75.6771944,39.94505556,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=395642075403801,,,
618,3.95702E+14,LN  SP70,SP,USGS,-76.2655135,39.95065547,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=395702076155701,,,
619,3.95726E+14, Mal-0181S,SP,USGS,-80.67758059,39.95729694,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=395726080404001,,,
620,3.95733E+14, Mal-0182S,SP,USGS,-80.6434119,39.95924165,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=395733080383701,,,
621,3.9575E+14,BD   SP9,SP,USGS,-78.6077964,39.96397067,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=395750078362901,,,
622,3.95756E+14,CH  SP65,SP,USGS,-75.81470278,39.96559444,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=395756075485301,,,
623,3.95807E+14,CH  SP70,SP,USGS,-75.7504722,39.96852778,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=395807075450201,,,
624,3.95848E+14,LN  SP65,SP,USGS,-76.2632914,39.98009927,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=395848076154901,,,
625,3.95915E+14,SO SP  152,SP,USGS,-79.26638889,39.9875,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=395915079155901,,,
626,3.95919E+14,SO SP  149,SP,USGS,-79.2919444,39.9886111,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=395919079173101,,,
627,3.95921E+14, Mal-0189S,SP,USGS,-80.66813479,39.98924077,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=395921080400601,,,
628,3.95925E+14,LN  SP17,SP,USGS,-76.2602358,39.9903768,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=395925076153801,,,
629,3.95936E+14,GR SP319,SP,USGS,-80.078389,39.9934069,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=395936080044301,,,
630,3.95944E+14,AD   SP2,SP,USGS,-77.0941467,39.99564994,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=395944077054001,,,
631,3.95945E+14,LN  SP76,SP,USGS,-76.2538468,39.99593227,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=395945076151501,,,
632,3.95946E+14,BD   SP6,SP,USGS,-78.506407,39.99619246,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=395946078302401,,,
633,3.95953E+14,LN  SP73,SP,USGS,-76.2646805,39.9981544,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=395953076155401,,,
634,3.95953E+14,LN  SP72,SP,USGS,-76.2649583,39.9981544,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=395953076155526,,,
635,4.00024E+14,SO SP    1,SP,USGS,-79.0211372,40.00674518,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=400024079011701,,,
636,4.00053E+14,FA   SP9,SP,USGS,-79.31638889,40.0147222,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=400053079185901,,,
637,4.00104E+14, Mal-0198S,SP,USGS,-80.6128535,40.01785176,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=400104080364701,,,
638,4.00116E+14, Mal-0200S,SP,USGS,-80.678135,40.01840688,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=400116080404201,,,
639,4.00128E+14,BD   SP1,SP,USGS,-78.7447423,40.02452467,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=400128078444201,,,
640,4.00129E+14,LN  SP69,SP,USGS,-76.1496767,40.02482184,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=400129076090001,,,
641,4.0013E+14,BD   SP3,SP,USGS,-78.4411276,40.02508138,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=400130078262901,,,
642,4.00149E+14,FA  SP10,SP,USGS,-79.3194444,40.0297222,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=400149079191401,,,
643,4.00152E+14,WS  SP94,SP,USGS,-80.2889522,40.0311839,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=400152080172101,,,
644,4.00157E+14,CH  SP42,SP,USGS,-75.6107639,40.0326065,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=400157075364001,,,
645,4.00201E+14,BD  SP10,SP,USGS,-78.6633526,40.0336914,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=400201078394901,,,
646,4.00201E+14,SO SP   12,SP,USGS,-79.2761436,40.03368586,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=400201079163501,,,
647,4.00204E+14,FA   SP8,SP,USGS,-79.3075332,40.034519,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=400204079182801,,,
648,4.00212E+14,CH  SP48,SP,USGS,-75.5635377,40.0367735,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=400212075335001,,,
649,4.00214E+14,FA   SP7,SP,USGS,-79.3011442,40.03729678,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=400214079180501,,,
650,4.00248E+14,CH  SP49,SP,USGS,-75.5329787,40.0467735,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=400248075320001,,,
651,4.00258E+14,SO SP  154,SP,USGS,-79.2633333,40.04944444,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=400258079154801,,,
652,4.00302E+14,SO SP    8,SP,USGS,-79.26419899,40.0506301,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=400302079155201,,,
653,4.00314E+14,WS  SP95,SP,USGS,-80.0906112,40.0539616,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=400314080052701,,,
654,4.00317E+14,BD  SP1D,SP,USGS,-78.3627924,40.05480375,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=400317078214701,,,
655,4.00324E+14,BD   SP2,SP,USGS,-78.7291866,40.0567464,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=400324078434601,,,
656,4.00325E+14,CH   SP6,SP,USGS,-75.5899262,40.0570502,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=400325075352501,,,
657,4.00331E+14,WS  SP72,SP,USGS,-79.9178262,40.0586845,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=400331079550501,,,
658,4.00339E+14,SO SP 155,SP,USGS,-79.1972222,40.0608333,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=400339079115001,,,
659,4.00351E+14,SO SP   11,SP,USGS,-79.2419763,40.06424125,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=400351079143201,,,
660,4.00352E+14,SO SP   10,SP,USGS,-79.2380873,40.06451908,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=400352079141801,,,
661,4.00412E+14,SO SP    6,SP,USGS,-79.2566989,40.07007435,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=400412079152501,,,
662,4.00418E+14,LN  SP67,SP,USGS,-76.07022779,40.0717656,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=400418076041401,,,
663,4.00448E+14,CH  SP23,SP,USGS,-75.6749296,40.0801035,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=400448075403101,,,
664,4.00456E+14,LN  SP66,SP,USGS,-76.0696717,40.08232075,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=400456076041201,,,
665,4.00501E+14,CH  SP41,SP,USGS,-75.48547139,40.0837175,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=400501075290901,,,
