PASpringID,SpringName,County,Municipality,QuadName,LatitudeDD,LongitudeDD,LatLongAccuracy,Elevation(ft),ElevAccuracy(ft),ElevMethod,Topography,DateOwned,SourceOfSiteRecord,ExplanationOfSource,UseOfSite,AgencyUseOfSite,WaterUse,SpringImprovement,DataReliability,OtherIdentifier,OtherIDAssignor,RemarkDate,Remark
1761, ,SOMERSET ,NORTHAMPTON TWP. ,WITTENBERG ,39.85778,-78.95194,ACCURATE TO +1 SECOND ,2389,1,PAMAP DIGITAL ELEVATION MODEL ,HILLSIDE , ,USGS - GWSI ,Field Verified sites from the USGS's National Ground Water Site Inventory , ,INVENTORY DATA SITE ONLY , , ,FIELD CHECKED BY REPORTING AGENCY (PaDAg pest. survey) , , ,12/12/2014, 
1760, ,SOMERSET ,NORTHAMPTON TWP. ,WITTENBERG ,39.85222,-78.91889,ACCURATE TO +1 SECOND ,2124,1,PAMAP DIGITAL ELEVATION MODEL ,FLAT SURFACE , ,USGS - GWSI ,Field Verified sites from the USGS's National Ground Water Site Inventory ,UNUSED ,INVENTORY DATA SITE ONLY ,UNUSED , ,FIELD CHECKED BY REPORTING AGENCY (PaDAg pest. survey) , , ,12/12/2014, 
1759, ,SOMERSET ,NORTHAMPTON TWP. ,WITTENBERG ,39.85194,-78.91944,ACCURATE TO +1 SECOND ,2126,1,PAMAP DIGITAL ELEVATION MODEL ,FLAT SURFACE , ,USGS - GWSI ,Field Verified sites from the USGS's National Ground Water Site Inventory ,UNUSED ,INVENTORY DATA SITE ONLY ,UNUSED , ,FIELD CHECKED BY REPORTING AGENCY (PaDAg pest. survey) , , ,12/12/2014, 
1758, ,SOMERSET , ,WITTENBERG ,39.84833,-78.94667,ACCURATE TO +1 SECOND ,2518,1,PAMAP DIGITAL ELEVATION MODEL ,HILLSIDE , ,USGS - GWSI ,Field Verified sites from the USGS's National Ground Water Site Inventory ,UNUSED ,INVENTORY DATA SITE ONLY ,UNUSED , ,FIELD CHECKED BY REPORTING AGENCY (PaDAg pest. survey) , , ,12/12/2014, 
1757, ,SOMERSET ,NORTHAMPTON TWP. ,WITTENBERG ,39.84806,-78.94833,ACCURATE TO +1 SECOND ,2547,1,PAMAP DIGITAL ELEVATION MODEL ,HILLSIDE , ,USGS - GWSI ,Field Verified sites from the USGS's National Ground Water Site Inventory ,UNUSED ,INVENTORY DATA SITE ONLY ,UNUSED , ,FIELD CHECKED BY REPORTING AGENCY (PaDAg pest. survey) , , ,12/15/2014, 
1756, ,SOMERSET ,NORTHAMPTON TWP. ,WITTENBERG ,39.84528,-78.88111,ACCURATE TO +1 SECOND ,2227,1,PAMAP DIGITAL ELEVATION MODEL ,VALLEY FLAT , ,USGS - GWSI ,Field Verified sites from the USGS's National Ground Water Site Inventory ,UNUSED ,INVENTORY DATA SITE ONLY ,UNUSED , ,FIELD CHECKED BY REPORTING AGENCY (PaDAg pest. survey) , , ,12/15/2014, 
1755, ,SOMERSET ,SUMMIT TWP. ,MEYERSDALE ,39.84333,-79.02056,ACCURATE TO +1 SECOND ,2200,1,PAMAP DIGITAL ELEVATION MODEL ,HILLSIDE , ,USGS - GWSI ,Field Verified sites from the USGS's National Ground Water Site Inventory ,UNUSED ,INVENTORY DATA SITE ONLY ,UNUSED , ,FIELD CHECKED BY REPORTING AGENCY (PaDAg pest. survey) , , ,12/15/2014, 
1754, ,SOMERSET ,SUMMIT TWP. ,MEYERSDALE ,39.84,-79.03111,ACCURATE TO +1 SECOND ,2225,1,PAMAP DIGITAL ELEVATION MODEL ,HILLSIDE , ,USGS - GWSI ,Field Verified sites from the USGS's National Ground Water Site Inventory ,UNUSED ,INVENTORY DATA SITE ONLY ,UNUSED , ,FIELD CHECKED BY REPORTING AGENCY (PaDAg pest. survey) , , ,12/15/2014, 
1753, ,SOMERSET ,NORTHAMPTON TWP. ,WITTENBERG ,39.8375,-78.885,ACCURATE TO +1 SECOND ,2140,1,PAMAP DIGITAL ELEVATION MODEL ,VALLEY FLAT , ,USGS - GWSI ,Field Verified sites from the USGS's National Ground Water Site Inventory ,UNUSED ,INVENTORY DATA SITE ONLY ,UNUSED , ,FIELD CHECKED BY REPORTING AGENCY (PaDAg pest. survey) , , ,12/15/2014, 
1752, ,SOMERSET ,LARIMER TWP. ,WITTENBERG ,39.82528,-78.94306,ACCURATE TO +1 SECOND ,2031,1,PAMAP DIGITAL ELEVATION MODEL ,VALLEY FLAT , ,USGS - GWSI ,Field Verified sites from the USGS's National Ground Water Site Inventory ,UNUSED ,INVENTORY DATA SITE ONLY ,UNUSED , ,FIELD CHECKED BY REPORTING AGENCY (PaDAg pest. survey) , , ,12/15/2014, 
1751, ,SOMERSET ,NORTHAMPTON TWP. ,FAIRHOPE ,39.8225,-78.86194,ACCURATE TO +1 SECOND ,1875,1,PAMAP DIGITAL ELEVATION MODEL ,HILLSIDE , ,USGS - GWSI ,Field Verified sites from the USGS's National Ground Water Site Inventory ,UNUSED ,INVENTORY DATA SITE ONLY ,UNUSED , ,FIELD CHECKED BY REPORTING AGENCY (PaDAg pest. survey) , , ,12/15/2014, 
1750, ,SOMERSET ,LARIMER TWP. ,WITTENBERG ,39.80111,-78.97611,ACCURATE TO +1 SECOND ,2369,1,PAMAP DIGITAL ELEVATION MODEL ,HILLSIDE , ,USGS - GWSI ,Field Verified sites from the USGS's National Ground Water Site Inventory , ,INVENTORY DATA SITE ONLY , , ,FIELD CHECKED BY REPORTING AGENCY (PaDAg pest. survey) , , ,12/15/2014, 
1749, ,SOMERSET ,NORTHAMPTON TWP. ,WITTENBERG ,39.80083,-78.88361,ACCURATE TO +1 SECOND ,2250,1,PAMAP DIGITAL ELEVATION MODEL ,HILLSIDE , ,USGS - GWSI ,Field Verified sites from the USGS's National Ground Water Site Inventory ,UNUSED ,INVENTORY DATA SITE ONLY ,UNUSED , ,FIELD CHECKED BY REPORTING AGENCY (PaDAg pest. survey) , , ,12/15/2014, 
1748, ,SOMERSET ,LARIMER TWP. ,WITTENBERG ,39.79222,-78.88583,ACCURATE TO +1 SECOND ,2422,1,PAMAP DIGITAL ELEVATION MODEL ,HILLTOP , ,USGS - GWSI ,Field Verified sites from the USGS's National Ground Water Site Inventory ,UNUSED ,INVENTORY DATA SITE ONLY ,UNUSED , ,FIELD CHECKED BY REPORTING AGENCY (PaDAg pest. survey) , , ,12/15/2014, 
1747, ,SOMERSET ,LARIMER TWP. ,WITTENBERG ,39.7775,-78.89861,ACCURATE TO +1 SECOND ,2411,1,PAMAP DIGITAL ELEVATION MODEL ,HILLSIDE , ,USGS - GWSI ,Field Verified sites from the USGS's National Ground Water Site Inventory ,UNUSED ,INVENTORY DATA SITE ONLY ,UNUSED , ,FIELD CHECKED BY REPORTING AGENCY (PaDAg pest. survey) , , ,12/15/2014, 
1746, ,SOMERSET ,LARIMER TWP. ,WITTENBERG ,39.77694,-78.90028,ACCURATE TO +1 SECOND ,2405,1,PAMAP DIGITAL ELEVATION MODEL ,HILLSIDE , ,USGS - GWSI ,Field Verified sites from the USGS's National Ground Water Site Inventory ,UNUSED ,INVENTORY DATA SITE ONLY ,UNUSED , ,FIELD CHECKED BY REPORTING AGENCY (PaDAg pest. survey) , , ,12/15/2014, 
1745, ,SOMERSET ,GREENVILLE TWP. ,WITTENBERG ,39.75472,-78.95556,ACCURATE TO +1 SECOND ,2468,1,PAMAP DIGITAL ELEVATION MODEL ,HILLSIDE , ,USGS - GWSI ,Field Verified sites from the USGS's National Ground Water Site Inventory ,UNUSED ,INVENTORY DATA SITE ONLY ,UNUSED , ,FIELD CHECKED BY REPORTING AGENCY (PaDAg pest. survey) , , ,12/15/2014, 
1744, ,SOMERSET ,GREENVILLE TWP. ,WITTENBERG ,39.75222,-78.95306,ACCURATE TO +1 SECOND ,2477,1,PAMAP DIGITAL ELEVATION MODEL ,HILLSIDE , ,USGS - GWSI ,Field Verified sites from the USGS's National Ground Water Site Inventory , ,INVENTORY DATA SITE ONLY , , ,FIELD CHECKED BY REPORTING AGENCY (PaDAg pest. survey) , , ,12/15/2014, 
1743, ,SOMERSET ,GREENVILLE TWP. ,FROSTBURG ,39.73139,-78.92889,ACCURATE TO +1 SECOND ,2454,1,PAMAP DIGITAL ELEVATION MODEL ,HILLSIDE , ,USGS - GWSI ,Field Verified sites from the USGS's National Ground Water Site Inventory , ,INVENTORY DATA SITE ONLY , , ,FIELD CHECKED BY REPORTING AGENCY (PaDAg pest. survey) , , ,12/15/2014, 
1722, ,SOMERSET ,GREENVILLE TWP. ,WITTENBERG ,39.90222,-78.95306,ACCURATE TO +1 SECOND ,2106,1,PAMAP DIGITAL ELEVATION MODEL ,HILLSIDE , ,USGS - GWSI ,Field Verified sites from the USGS's National Ground Water Site Inventory , ,INVENTORY DATA SITE ONLY , , ,FIELD CHECKED BY REPORTING AGENCY (PaDAg pest. survey) , , ,12/15/2014, 
1030, ,SOMERSET ,UNKNOWN , ,40.18417,-79.11306, ,2180, , , , ,USGS - GWSI ,Field Verified sites from the USGS's National Ground Water Site Inventory , ,INVENTORY DATA SITE ONLY , , ,FIELD CHECKED BY REPORTING AGENCY (PaDAg pest. survey) , , , , 
1007,Kooser Spring ,SOMERSET ,JEFFERSON TWP. , ,40.07,-79.25694,ACCURATE TO +1 SECOND ,2493,1,PAMAP DIGITAL ELEVATION MODEL ,HILLSIDE , ,USGS - GWSI ,Field Verified sites from the USGS's National Ground Water Site Inventory ,WITHDRAWAL ,INVENTORY DATA SITE ONLY ,INDUSTRIAL , ,FIELD CHECKED BY REPORTING AGENCY (PaDAg pest. survey) ,So-6 ,Flippo ,7/31/2015,Flippo (1974); EG-7 part 3 
1003,Kooser Spring House ,SOMERSET ,JEFFERSON TWP. , ,40.06412,-79.24298,ACCURATE TO +1 SECOND ,2357,1,PAMAP DIGITAL ELEVATION MODEL ,FLAT SURFACE ,11/12/1971 0:00,USGS - GWSI ,Field Verified sites from the USGS's National Ground Water Site Inventory ,RECREATION ,INVENTORY DATA SITE ONLY ,RECREATION ,SPRING HOUSE ,FIELD CHECKED BY REPORTING AGENCY (PaDAg pest. survey) , ,Flippo ,7/31/2015,Flippo (1974); excellent overall quality very soft water; both So-10 and So-11 near fish hatchery. Spring is in Open-File report 00-02 p. 178. Neboga and Suter visited and took samples on 12/21/17. 
1003,Kooser Spring House ,SOMERSET ,JEFFERSON TWP. , ,40.06412,-79.24298,ACCURATE TO +1 SECOND ,2357,1,PAMAP DIGITAL ELEVATION MODEL ,FLAT SURFACE ,11/12/1971 0:00,USGS - GWSI ,Field Verified sites from the USGS's National Ground Water Site Inventory ,RECREATION ,INVENTORY DATA SITE ONLY ,RECREATION ,SPRING HOUSE ,FIELD CHECKED BY REPORTING AGENCY (PaDAg pest. survey) , ,Flippo ,12/27/2017,Flippo (1974); excellent overall quality very soft water; both So-10 and So-11 near fish hatchery. Spring is in Open-File report 00-02 p. 178. Neboga and Suter visited and took samples on 12/21/17. 
2096, ,SULLIVAN ,LAPORTE TWP. , ,41.44006,-76.45497,ACCURATE TO +1 SECOND ,1791,1,PAMAP DIGITAL ELEVATION MODEL ,STREAM CHANNEL , ,PRIVATE/UNIV GEOLOGIST (CONSULTANT) ,Sites identified by consultants or academia. Often found in thesis and technical reports such as site assessments ,UNKNOWN ,INVENTORY DATA SITE ONLY ,UNKNOWN , ,FIELD CHECKED BY REPORTING AGENCY ,Sullivan ,Mark Madden ,4/21/2015,Spring was surveyed as part of the roadside spring survey by PennState personnel in 8/12/2013; see chemical analysis. 
1071, ,SULLIVAN ,LAPORTE BORO ,LAPORTE ,41.41667,-76.49778,ACCURATE TO +5 SECONDS ,2004,1,PAMAP DIGITAL ELEVATION MODEL ,HILLSIDE ,8/6/1925 0:00,USGS - GWSI ,Field Verified sites from the USGS's National Ground Water Site Inventory , ,INVENTORY DATA SITE ONLY ,DOMESTIC , ,FIELD CHECKED BY REPORTING AGENCY (PaDAg pest. survey) ,437,Flippo ,8/19/2015,W-6 p.190-192;issues directly from the outcrop; water reported soft. 
2183, ,SUSQUEHANNA ,HARFORD TWP. , ,41.77671,-75.76097,ACCURATE TO +1 SECOND ,1297,10,PAMAP DIGITAL ELEVATION MODEL ,LOCAL  DEPRESSION , ,PAGS ,Sites located by PAGS staff for which a Water Well Completion Report was available. ,UNUSED ,INVENTORY DATA SITE ONLY ,UNUSED , ,FIELD CHECKED BY REPORTING AGENCY , , ,5/30/2017,Two springs are 220 ft apart feeding the waterfall. 
2182, ,SUSQUEHANNA ,HARFORD TWP. , ,41.77628,-75.7607,ACCURATE TO +1 SECOND ,1283,10,PAMAP DIGITAL ELEVATION MODEL ,LOCAL  DEPRESSION , ,PAGS ,Sites located by PAGS staff for which a Water Well Completion Report was available. ,UNUSED ,INVENTORY DATA SITE ONLY ,UNUSED ,NONE ,FIELD CHECKED BY REPORTING AGENCY , , ,5/30/2017, 
2102, ,SUSQUEHANNA ,HARMONY TWP. , ,41.96068,-75.48791, ,1347,10,LEVEL OR OTHER SURVEYING METHOD ,HILLSIDE , ,PAGS OTHER THAN WWI ,Sites located by PaGS staff for which no Water Well Completion Report was available ,UNKNOWN ,INVENTORY DATA SITE ONLY ,UNKNOWN ,OTHER (EXPLAIN IN REMARKS) ,FIELD CHECKED BY REPORTING AGENCY , , ,10/5/2015,Roadside spring with PVC pipe yielding about 5-10 gpm; spring is along East Branch of Hemlock Creek. Yield estimated; it rained two days before the measurement. Photos 3100-01. 
2015,Salt Springs ,SUSQUEHANNA ,FRANKLIN TWP. , ,41.91181,-75.86439,ACCURATE TO +1 SECOND ,1205,1,PAMAP DIGITAL ELEVATION MODEL ,STREAM CHANNEL , ,PAGS ,Sites located by PAGS staff for which a Water Well Completion Report was available. ,UNUSED ,INACTIVE OR DISCONTINUED DATA COLLECTION SITE ,UNUSED ,PIPE (NOT FOR CONDUCTION OF WATER FROM SPRING) ,FIELD CHECKED BY REPORTING AGENCY , , ,12/5/2014,unusual salt spring near the gorge mouth of Fall Brook; Cl-4200mg/l; Na-2330;TDS-8940;bubbling of natural gas; vertical pipe; samples collected byFleeger on 8/4/1999; water is coming from the borehole or sometimes at the surface level. 
1140, ,SUSQUEHANNA ,THOMPSON TWP. , ,41.8675,-75.52167, ,1833,1,PAMAP DIGITAL ELEVATION MODEL ,HILLTOP , ,USGS - GWSI ,Field Verified sites from the USGS's National Ground Water Site Inventory ,UNKNOWN ,INVENTORY DATA SITE ONLY ,UNKNOWN , ,NOT FLD CHECKED RPRTING AGENCY CONSIDERS IT OK (DEP WSM WWI web) ,SQ SP4 ,DCNR ,8/17/2015,Spring is in DCNR_Springs shapefile ID-104 
1137, ,SUSQUEHANNA ,THOMPSON TWP. , ,41.85611,-75.51167, ,1768,1,PAMAP DIGITAL ELEVATION MODEL ,STREAM CHANNEL , ,USGS - GWSI ,Field Verified sites from the USGS's National Ground Water Site Inventory , ,INVENTORY DATA SITE ONLY , , ,NOT FLD CHECKED RPRTING AGENCY CONSIDERS IT OK (DEP WSM WWI web) ,SQ SP5 ,DCNR ,8/17/2015,Spring is in DCNR_Springs shapefile with ID-102. 
1120,Halfway Spring House ,SUSQUEHANNA ,LATHROP TWP. , ,41.71583,-75.76861, ,893,1,PAMAP DIGITAL ELEVATION MODEL ,ALLUVIAL PLANE ,7/10/1930 0:00,USGS - GWSI ,Field Verified sites from the USGS's National Ground Water Site Inventory ,UNUSED ,INVENTORY DATA SITE ONLY ,UNUSED , ,NOT FLD CHECKED RPRTING AGENCY CONSIDERS IT OK (DEP WSM WWI web) ,Sq-2 ,Flippo ,8/18/2015,Flippo (1974); two other springs nearby. 
1081, ,SUSQUEHANNA ,BROOKLYN TWP. , ,41.75833,-75.75972, ,1288,1,PAMAP DIGITAL ELEVATION MODEL ,HILLSIDE , ,USGS - GWSI ,Field Verified sites from the USGS's National Ground Water Site Inventory ,UNKNOWN ,INVENTORY DATA SITE ONLY ,UNKNOWN , ,NOT FLD CHECKED RPRTING AGENCY CONSIDERS IT OK (DEP WSM WWI web) , , ,8/19/2015, 
2167, ,TIOGA ,HAMILTON TWP. , ,41.6489,-77.04525,ACCURATE TO +1 SECOND ,1570,10,INTERPOLATED FROM TOPOGRAPHIC MAP ,HILLSIDE , ,PAGS ,Sites located by PAGS staff for which a Water Well Completion Report was available. ,WITHDRAWAL ,INVENTORY DATA SITE ONLY ,UNKNOWN ,OTHER (EXPLAIN IN REMARKS) ,FIELD CHECKED BY REPORTING AGENCY , , ,4/11/2017,"Coordinates at ""spring house"" location spring head uphill of coordinates. ""Springhouse"" being a horizontal pipe inserted into the spring channel's gravels with discharge end propped up by stack of local sandstone. Nearby borrow pit with ~50 ft of gravel. "
1857, ,TIOGA ,DEERFIELD TWP. , ,41.947,-77.43999,ACCURATE TO +1 MINUTE ,1540,5,INTERPOLATED FROM TOPOGRAPHIC MAP ,STREAM CHANNEL ,6/20/1960 0:00,USGS - GWSI ,Field Verified sites from the USGS's National Ground Water Site Inventory ,WITHDRAWAL ,INACTIVE OR DISCONTINUED DATA COLLECTION SITE ,DOMESTIC , ,FIELD CHECKED BY REPORTING AGENCY , , ,11/12/2014,USGS GWSI record 
1845,unnamed ,TIOGA ,BLOSSBURG BORO , ,41.69164,-77.07473,ACCURATE TO +1 SECOND ,1395,1,PAMAP DIGITAL ELEVATION MODEL ,HILLSIDE ,5/29/2009 0:00,PAGS ,Sites located by PAGS staff for which a Water Well Completion Report was available. ,UNUSED ,UNKNOWN ,UNUSED , ,FIELD CHECKED BY REPORTING AGENCY , , ,10/27/2014,source - PAGS stratigraphic database above US-15 and north of Blossburg 
1844,unnamed ,TIOGA ,ELK TWP. , ,41.62098,-77.5565,ACCURATE TO +1 SECOND ,2295,1,PAMAP DIGITAL ELEVATION MODEL ,HILLSIDE ,5/11/2009 0:00,PAGS ,Sites located by PAGS staff for which a Water Well Completion Report was available. , ,UNKNOWN , , ,FIELD CHECKED BY REPORTING AGENCY , , ,10/27/2014,source - PAGS stratigraphic database; spring is on the western side of Dry Hollow about 60 ft from Ti-09-30 
1843,unnamed ,TIOGA ,ELK TWP. , ,41.62096,-77.55665,ACCURATE TO +1 SECOND ,2298,1,PAMAP DIGITAL ELEVATION MODEL ,HILLSIDE ,5/11/2009 0:00,PAGS ,Sites located by PAGS staff for which a Water Well Completion Report was available. ,UNUSED ,UNKNOWN ,UNUSED , ,FIELD CHECKED BY REPORTING AGENCY (PaDAg pest. survey) , , ,10/27/2014,source - PAGD stratigraphic database; spring is on the western side of Dry Hollow about 500 ft above the creek valley 
1842,unnamed ,TIOGA ,DELMAR TWP. , ,41.66354,-77.43713,ACCURATE TO +1 SECOND ,1421,1,PAMAP DIGITAL ELEVATION MODEL ,HILLSIDE ,6/8/2009 0:00,PAGS ,Sites located by PAGS staff for which a Water Well Completion Report was available. ,UNKNOWN ,UNKNOWN ,UNKNOWN , ,FIELD CHECKED BY REPORTING AGENCY , , ,10/27/2014,source - PAGS stratigraphic database; spring located 1 mile north from Ti-09-108 along the Campbell Run 
1841,unnamed ,TIOGA ,DELMAR TWP. , ,41.64932,-77.44248,ACCURATE TO +1 SECOND ,1996,1,PAMAP DIGITAL ELEVATION MODEL ,HILLSIDE , ,PAGS ,Sites located by PAGS staff for which a Water Well Completion Report was available. ,UNUSED ,UNKNOWN ,UNUSED , ,FIELD CHECKED BY REPORTING AGENCY , , ,10/27/2014,source-PAGS stratigraphic database. The spring is on the eastern side of Campbell Run - tributary to Pine Creek 
1840,unnamed ,TIOGA ,CHARLESTON TWP. , ,41.81391,-77.19334,ACCURATE TO +1 SECOND ,1532,1,PAMAP DIGITAL ELEVATION MODEL ,HILLSIDE , ,PAGS ,Sites located by PAGS staff for which a Water Well Completion Report was available. ,UNUSED ,UNKNOWN ,UNUSED , ,FIELD CHECKED BY REPORTING AGENCY , , ,10/27/2014,source - PAGS stratigraphic database 
1839,unnamed ,TIOGA ,SHIPPEN TWP. , ,41.73412,-77.42738,ACCURATE TO +1 SECOND ,1263,1,PAMAP DIGITAL ELEVATION MODEL ,HILLSIDE ,6/8/2009 0:00,PAGS ,Sites located by PAGS staff for which a Water Well Completion Report was available. ,UNUSED , ,UNUSED , ,FIELD CHECKED BY REPORTING AGENCY , , ,10/27/2014,source - PAGS stratigraphic database 
1838,unnamed ,TIOGA ,TIOGA TWP. , ,41.93092,-77.09775,ACCURATE TO +1 MINUTE ,1079,1,PAMAP DIGITAL ELEVATION MODEL ,STREAM CHANNEL , ,USGS - OTHER THAN GWSI ,Sites from USGS other than GWSI ,WITHDRAWAL ,INACTIVE OR DISCONTINUED DATA COLLECTION SITE , , ,NOT FLD CHECKED RPRTING AGENCY CONSIDERS IT OK (DEP WSM WWI web) , , ,10/27/2014,Archive letter on March 101970 from the owner about well location and spring. Letter came from USGS Water Resource Division files. Location calculated from the topomap and elevation from PAMAP DEM. 
1096, ,TIOGA ,BLOSS TWP. , ,41.66361,-77.12389, ,1674,1,PAMAP DIGITAL ELEVATION MODEL ,STREAM CHANNEL , ,USGS - GWSI ,Field Verified sites from the USGS's National Ground Water Site Inventory ,UNKNOWN ,INACTIVE OR DISCONTINUED DATA COLLECTION SITE ,UNKNOWN , ,NOT FLD CHECKED RPRTING AGENCY CONSIDERS IT OK (DEP WSM WWI web) , , ,8/19/2015, 
2159,Stony Run Spring (Informal) ,UNION ,HARTLEY TWP. , ,40.92773,-77.24197,ACCURATE TO +1 SECOND ,1710,10,INTERPOLATED FROM TOPOGRAPHIC MAP ,UNKNOWN , ,PAGS ,Sites located by PAGS staff for which a Water Well Completion Report was available. ,UNUSED ,INVENTORY DATA SITE ONLY ,UNUSED ,NONE ,FIELD CHECKED BY REPORTING AGENCY , , ,7/5/2016,Spring next to Stony Run Road and near intersection with Stitzer Gap Trail. This spring may be one of the furthest headwater sources for Stony Run. Spotted Salamander larvae and adult green frogs observed in spring.  
2130, ,UNION ,HARTLEY TWP. , ,40.92775,-77.24176,ACCURATE TO +1 SECOND ,1700, ,INTERPOLATED FROM TOPOGRAPHIC MAP ,HILLSIDE , ,PAGS ,Sites located by PAGS staff for which a Water Well Completion Report was available. ,UNUSED ,INVENTORY DATA SITE ONLY ,UNUSED ,NONE ,FIELD CHECKED BY REPORTING AGENCY , , ,5/3/2016,Major spring head based on map is the headwater of Stony Run. Observed spotted salamander eggs green frogs and a tiny fingernail clam. 
2129,Cinder Pile Spring ,UNION ,HARTLEY TWP. , ,40.92492,-77.25707,ACCURATE TO +1 SECOND ,1755, ,INTERPOLATED FROM TOPOGRAPHIC MAP ,HILLSIDE , ,PAGS ,Sites located by PAGS staff for which a Water Well Completion Report was available. ,WITHDRAWAL ,INVENTORY DATA SITE ONLY ,DOMESTIC ,SPRING HOUSE ,FIELD CHECKED BY REPORTING AGENCY , , ,5/3/2016,Old Spring house with most of the water bypassing the spring house and exiting through a PVC pipe. Found one northern dusky salamander in spring house. 
2128, ,UNION ,HARTLEY TWP. , ,40.97411,-77.17291, ,1520, ,INTERPOLATED FROM TOPOGRAPHIC MAP ,HILLSIDE , ,PAGS OTHER THAN WWI ,Sites located by PaGS staff for which no Water Well Completion Report was available ,WITHDRAWAL ,INVENTORY DATA SITE ONLY ,DOMESTIC ,OTHER (EXPLAIN IN REMARKS) ,FIELD CHECKED BY REPORTING AGENCY , , ,5/3/2016,Small discharge pipe with local sandstone catch basin discharging just below road. Probably still in use for nearby camps. 
2074,Hickernell Spring ,UNION ,HARTLEY TWP. , ,40.90475,-77.24078,ACCURATE TO +1 SECOND ,968,1,PAMAP DIGITAL ELEVATION MODEL ,HILLSIDE , ,PRIVATE/UNIV GEOLOGIST (CONSULTANT) ,Sites identified by consultants or academia. Often found in thesis and technical reports such as site assessments ,UNKNOWN ,INVENTORY DATA SITE ONLY ,UNKNOWN ,OTHER (EXPLAIN IN REMARKS) ,FIELD CHECKED BY REPORTING AGENCY ,Union 1 ,Bryan Swistock ,4/3/2015,Spring was surveyed as part of the roadside spring survey by PennState personnel in 5/21/2013; see chemical analysis. Spring location on USGS Topomap is off by approximately 300 feet. 
1963, ,UNION ,LIMESTONE TWP. , ,40.86218,-77.02911,ACCURATE TO +1 SECOND ,508,1,PAMAP DIGITAL ELEVATION MODEL ,VALLEY FLAT , ,PAGS ,Sites located by PAGS staff for which a Water Well Completion Report was available. ,UNUSED ,INACTIVE OR DISCONTINUED DATA COLLECTION SITE ,UNUSED ,NONE ,FIELD CHECKED BY REPORTING AGENCY ,MBG-11-93A ,Rose-Anna Behr ,12/1/2014,SDB; field checked by Rose-Anna Behr in10/24/2011 
1962, ,UNION ,LIMESTONE TWP. , ,40.85938,-77.02651,ACCURATE TO +1 SECOND ,512,1,PAMAP DIGITAL ELEVATION MODEL ,VALLEY FLAT , ,PAGS ,Sites located by PAGS staff for which a Water Well Completion Report was available. ,UNUSED ,INACTIVE OR DISCONTINUED DATA COLLECTION SITE ,UNUSED ,LINED ,FIELD CHECKED BY REPORTING AGENCY ,MBG-11-90 ,Rose-Anna Behr ,12/1/2014,SDB; field checked by Rose-Anna Behr in10/24/2011 
1951, ,UNION ,LEWIS TWP. , ,40.86707,-77.12428,ACCURATE TO +1 SECOND ,839,1,PAMAP DIGITAL ELEVATION MODEL ,HILLSIDE , ,PAGS ,Sites located by PAGS staff for which a Water Well Completion Report was available. ,UNUSED ,INACTIVE OR DISCONTINUED DATA COLLECTION SITE ,UNUSED ,NONE ,FIELD CHECKED BY REPORTING AGENCY ,MBG-10-93 ,Rose-Anna Behr ,11/25/2014,SDB; field checked by Rose-Anna in 12/17/2010 
1950, ,UNION ,LEWIS TWP. , ,40.86808,-77.11853, ,715,1,PAMAP DIGITAL ELEVATION MODEL ,STREAM CHANNEL , ,PAGS ,Sites located by PAGS staff for which a Water Well Completion Report was available. ,UNUSED ,INACTIVE OR DISCONTINUED DATA COLLECTION SITE ,UNUSED , ,FIELD CHECKED BY REPORTING AGENCY ,MBG-10-89 ,Rose-Anna Behr ,11/25/2014,SDB; field checked by Rose-Anna in 1/6/2011 
1949, ,UNION ,LEWIS TWP. , ,40.86808,-77.10207,ACCURATE TO +1 SECOND ,929,1,PAMAP DIGITAL ELEVATION MODEL ,HILLSIDE , ,PAGS ,Sites located by PAGS staff for which a Water Well Completion Report was available. ,UNUSED ,INACTIVE OR DISCONTINUED DATA COLLECTION SITE ,UNUSED ,NONE ,FIELD CHECKED BY REPORTING AGENCY ,MBG-10-86 ,Rose-Anna Behr ,11/25/2014,SDB; field checked by Rose-Anna in 12/17/2010 
1934, ,UNION ,LIMESTONE TWP. , ,40.87109,-77.01153,ACCURATE TO +1 SECOND ,494,1,PAMAP DIGITAL ELEVATION MODEL ,STREAM CHANNEL , ,PAGS ,Sites located by PAGS staff for which a Water Well Completion Report was available. ,UNUSED , ,UNUSED , ,FIELD CHECKED BY REPORTING AGENCY ,MBG-10-111 ,Rose-Anna Behr ,11/18/2014,Atlas 135d; field checked by Rose-Anna Behr in 1/6/2011 
1837,unnamed ,UNION ,HARTLEY TWP. , ,40.99194,-77.19167,ACCURATE TO +5 SECONDS ,1512,1,PAMAP DIGITAL ELEVATION MODEL ,STREAM CHANNEL , ,PAGS ,Sites located by PAGS staff for which a Water Well Completion Report was available. ,UNKNOWN , ,UNKNOWN , ,FIELD CHECKED BY REPORTING AGENCY , , ,10/27/2014,A. Geyer EG-7 part 3 location map (spring number 4) 
1836,R.B. Winter Spring ,UNION ,HARTLEY TWP. , ,40.99284,-77.19957,ACCURATE TO +1 SECOND ,1553,1,PAMAP DIGITAL ELEVATION MODEL ,HILLSIDE , ,PAGS ,Sites located by PAGS staff for which a Water Well Completion Report was available. ,UNUSED ,INACTIVE OR DISCONTINUED DATA COLLECTION SITE ,UNUSED , ,FIELD CHECKED BY REPORTING AGENCY ,5,Geyer ,10/27/2014,Alan Geyer EG-7 part 3 location map 
